title,short_description,full_description,price,images/0,images/1,url,images/2,images/3
Kluczowe umiejętności społeczne i personalne na rynku pracy kurs online,"Szkolenie dostarcza wiedzy i umiejętności związanych z: zarządzanie stresem, konfliktem, emocjami oraz swoją motywacją. ","Cel szkolenia:  jest zdobycie umiejętności społecznych i personalnych takich jak: zarządzanie stresem, konfliktem, emocjami oraz swoją motywacją. Uczestnik szkolenia pozna również zasady komunikacji interpersonalnej, techniki asertywne, negocjacyjne oraz manipulacji. Zdobędzie umiejętność budowania pozytywnej autoprezentacji. Tematyka szkolenia obejmuje również zagadnienia związane z mediacjami.
Dodatkowe informacje: Szkolenie ma charakter uniwersalny i może być dobrym uzupełnieniem wiedzy i kompetencji praktycznie na każdym stanowisku pracy.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",199.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Kluczowe-umiejętności-społeczne-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Kluczowe-kompetencje-kurs-100x100.jpg,https://www.kursyzdalne.com/produkt/kluczowe-umiejetnosci-spoleczne-i-personalne-na-rynku-pracy-kurs-online/,,
Mnemotechniki – efektywne techniki przyswajania wiedzy i uczenia się z elementami treningu szybkiego czytania kurs online,Szkolenie ma na celu poznanie podstaw teoretycznych i metodycznych pamięci i sposobów zapamiętywania. ,"Cel szkolenia:   Szkolenie ma na celu poznanie podstaw teoretycznych i metodycznych pamięci i sposobów zapamiętywania. Uczestnik szkolenia pozna podstawowe mnemotechniki. Szkolenie zawiera także elementy treningu szybkiego czytania.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",129.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Mnemotechniki-z-treningiem-szybkiego-czytania-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Mnemotechniki-czytanie-program-100x100.jpg,https://www.kursyzdalne.com/produkt/mnemotechniki-kurs-online/,,
Organizacja pracy małych zespołów z zarządzaniem kompetencjami personalnymi i społecznymi kurs online,Zdobycie wiedzy z zakresu organizacji pracy małych zespołów z zarządzaniem kompetencjami personalnymi i społecznymi.,"Cel szkolenia: było zdobycie wiedzy z zakresu organizacji pracy małych zespołów z zarządzaniem kompetencjami personalnymi i społecznymi. W szkoleniu zawarto również informacje dotyczące gospodarowania czasem, komunikatywności, określania celu, rozwiązywania problemów oraz savoir-vivre.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",189.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Organizacja-pracy-małych-zespołów-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Organizacja-zespolow-program-100x100.png,https://www.kursyzdalne.com/produkt/organizacja-pracy-malych-zespolow/,,
Podstawy coachingu kurs online,Szkolenie umożliwia poznanie narzędzi oraz technik coachingu.,"Cel szkolenia:   jest poznanie narzędzi oraz technik coachingu. Uczestnik pozna strukturę sesji, a także sposoby myślenia, analizę transakcyjną i relacje oparte na postawach i potrzebach. Pozna umiejętności coachingowe przydatne w pracy z klientem, to jak budować zaufanie, czym jest feedback, schematy językowe oraz koncepcje zmian i realizacji celów.
Dodatkowe informacje:  W Polsce brakuje przepisów regulujących wymagania związane z zawodem coacha. Niemniej został wpisany do klasyfikacji zawodów decyzją Ministra Pracy i Polityki Społecznej (w pozycji 235920 “Trener osobisty (coach, mentor, tutor)”.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",199.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Podstawy-coachingu-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/coaching-kurs-100x100.jpg,https://www.kursyzdalne.com/produkt/podstawy-coachingu-kurs-online/,,
Podstawy komunikacji interpersonalnej oraz perswazyjnej z treningiem asertywności i autoprezentacji kurs online,Jest zdobycie wiedzy teoretycznej w zakresie komunikacji interpersonalnej. ,"Cel szkolenia:   jest zdobycie wiedzy teoretycznej w zakresie komunikacji interpersonalnej.  Uczestnik szkolenia pozna zasady komunikacji interpersonalnej oraz perswazyjnej. Będzie potrafił zastosować techniki asertywne. Zdobędzie umiejętność budowania pozytywnej autoprezentacji.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",99.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Komunikacja-interpersonalna-i-perswazyjna-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Perswazyjna-program-100x100.jpg,https://www.kursyzdalne.com/produkt/podstawy-komunikacji-interpersonalnej-oraz-perswazyjnej-kurs-online/,,
Podstawy pracy socjalnej z elementami gerontologii społecznej kurs online,Szkolenie umożliwia zdobycie podstawowej wiedzy dotyczącej organizacji pomocy społecznej w zakresie opieki nad rodziną i dzieckiem oraz osobami starszym,"Cel szkolenia:   zdobycie podstawowej wiedzy dotyczącej organizacji pomocy społecznej  w zakresie opieki nad rodziną i dzieckiem oraz osobami starszymi. Tematyka szkolenia obejmuje elementy gerontologii społecznej. Uczestnik szkolenia pozna zagadnienie starzenia się w różnych aspektach funkcjonowania jednostki.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie. Nie nadaje uprawnień do zawodu pracownika socjalnego.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",149.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Praca-socjalna-z-gerontologią-społeczną-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Praca-socjalna-program-100x100.jpg,https://www.kursyzdalne.com/produkt/podstawy-pracy-socjalnej-z-elementami-gerontologii-spolecznej-kurs-online/,,
Podstawy seksualności człowieka kurs online,Zdobycie wiedzy i umiejętności z zakresu podstaw seksualności.,"Cel szkolenia:   zdobycie wiedzy i umiejętności z zakresu podstaw seksualności, w tym także pojęcia seksualności, norm, seksualności kobiet w ciąży oraz satysfakcji seksualnej, życiowej i partnerskiej.
W szkoleniu umówiono zagadnienie promocji zdrowia oraz edukacji zdrowotnej. Szkolenie zawiera wiedzę z zakresu chorób psychosomatycznych i najczęstszych chorób.
Dodatkowe informacje: Szkolenie o charakterze doskonalącym.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie otrzymujesz materiał w formie PDF.
",129.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Seksualnosc-czlowieka-z-psychosomatyka-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/12/Seksualnosc-program-szkolen-100x100.png,https://www.kursyzdalne.com/produkt/podstawy-seksualnosci-czlowieka-kurs-online/,,
Podstawy treningu działań twórczych z elementami kinezjologii edukacyjnej i pedagogiki zabawy kurs online,Szkolenie dostarcza wiedzy do rozwijania kreatywności dzieci poprzez zastosowanie szeregu ćwiczeń.,"Cel szkolenia:   Celem szkolenia jest zdobycie podstawowej wiedzy i umiejętności  do rozwijania kreatywności dzieci jak i osób starszych poprzez zastosowanie treningu twórczości. Szkolenie przedstawia szereg ćwiczeń, które w tym pomogą. Tematyka szkolenia uzupełniona jest również o elementy kinezjologii edukacyjnej oraz pedagogiki zabawy.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",129.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Trening-działań-twórczych-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/TTrening-tworczy-100x100.png,https://www.kursyzdalne.com/produkt/podstawy-treningu-dzialan-tworczych-z-elementami-kinezjologii-edukacyjnej-i-pedagogiki-zabawy-kurs-online/,,
Psychologiczne podstawy wsparcia społecznego z zarządzaniem konfliktem w społeczności lokalnej kurs online,Szkolenie ma na celu dostarczenie wiedzy z zakresu teoretycznych podstaw związanych z wsparciem społecznym.,"Cel szkolenia:   Kurs skierowany jest do osób, które wykonują zawód związany z pomocą drugiemu człowiekowi tj. pielęgniarki, pedagodzy, pracownicy socjalni.  Uczestnik kursu zyska wiedzę z zakresu teoretycznych podstaw związanych z wsparciem społecznym, które jest kluczowym elementem w procesie rehabilitacyjno-terapeutycznym osób starszych czy niepełnosprawnych. Tematyka szkolenia obejmuje również zagadnienia związane z rozwiązywaniem konfliktów poprzez mediację czy trening postawy asertywnej.
Dodatkowe informacje: Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",99.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Wsparcie-społeczne-z-zarządzaniem-konfliktem-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Wsparcie-spoleczne-100x100.png,https://www.kursyzdalne.com/produkt/psychologiczne-podstawy-wsparcia-spolecznego-kurs-online/,,
Radzenie sobie ze stresem w pracy z elementami treningu autogennego kurs online,Szkolenie ma dostarczyć wiedzy i umiejętności do radzenia sobie ze stresem w środowisku miejsca pracy jak również w życiu prywatnym.,"Cel szkolenia:   jest zdobycie wiedzy na temat stresu, strategii radzenia sobie ze stresem, wpływu stresu na zdrowie człowieka oraz poznanie zasad radzenia sobie ze stresem z wykorzystaniem treningu autogennego.
Dodatkowe informacje: Szkolenie ma charakter uniwersalny i może być dobrym uzupełnieniem wiedzy i kompetencji praktycznie na każdym stanowisku pracy.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",99.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Radzenie-sobie-ze-stresem-z-treningiem-autogennym-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Stres-w-pracy-program-100x100.jpg,https://www.kursyzdalne.com/produkt/radzenie-sobie-ze-stresem-w-pracy-z-elementami-treningu-autogennego-kurs-online/,,
Radzenie sobie ze stresem w życiu prywatnym i ruchu drogowym kurs online,Szkolenie ma na celu zdobycie podstawowej wiedzy na temat stresu oraz poznanie strategii radzenia sobie ze stresem. ,"Cel szkolenia: jest zdobycie wiedzy na temat stresu, strategii radzenia sobie ze stresem, wpływu stresu na zdrowie człowieka oraz poznanie zasad radzenia sobie ze stresem w ruchu drogowym.
Dodatkowe informacje:  Kurs ma charakter doskonalący i pogłębiający kompetencje  w tym w zakresie.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",49.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Radzenie-sobie-ze-stresem-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/plan-stres-724x1024-1-100x100.jpg,https://www.kursyzdalne.com/produkt/radzenie-sobie-ze-stresem-w-zyciu-prywatnym-i-ruchu-drogowym-kurs-online/,,
Skuteczna komunikacja interpersonalna z elementami mediacji i negocjacji kurs online,Szkolenie ma za zadanie zapoznać uczestnika z: ,"Cel szkolenia: Celem szkolenia jest zdobycie wiedzy z zakresu skutecznej komunikacji. Uczestnik zdobędzie podstawową wiedzę z zakresu komunikacji werbalnej i niewerbalnej. Nabędzie umiejętność wyrażania postawy asertywnej i stosowania technik negocjacyjnych w życiu prywatnym i zawodowym. Tematyka szkolenia obejmuje również elementy mediacji.
Dodatkowe informacje: Szkolenie ma charakter uniwersalny i może być dobrym uzupełnieniem wiedzy i kompetencji praktycznie na każdym stanowisku pracy.
Szkolenia prowadzone są w trybie indywidualnym, dlatego prowadzimy nabór ciągły (oznacza to, że nie musi zebrać się minimalna liczba uczestników w danym terminie).  Naukę rozpoczynasz w dowolnym czasie i w wybranym przez siebie tempie realizujesz program.
Dokumentacja: Po pozytywnie zrealizowanym szkoleniu wystawiane są dokumenty (zgodnie z zamówieniem) wydane przez firmę szkoleniową oraz Placówkę Kształcenia Ustawicznego (Numer RSPO: 270751).
Na dokumentacji nie ma zapisu o trybie i formie kształcenia.
Po zakupie: otrzymujesz materiał szkoleniowy w formie PDF.
",49.00zł zł,https://www.kursyzdalne.com/wp-content/uploads/2020/08/Komunikacja-interpersonalna-100x100.png,https://www.kursyzdalne.com/wp-content/uploads/2020/08/plan-komunikacja-724x1024-1-100x100.jpg,https://www.kursyzdalne.com/produkt/skuteczna-komunikacja-interpersonalna-z-elementami-mediacji-i-negocjacji-kurs-online/,,
